timestamp,device_id,temperature,vibration,power_usage
2026-03-13T05:41:38.963303,Device-005,30.55,0.2,20.27
2026-03-13T05:41:38.963303,Device-004,52.45,0.25,48.55
2026-03-13T05:41:38.963303,Device-002,20.46,1.0,26.14
2026-03-13T05:41:38.963303,Device-005,48.98,0.25,22.0
2026-03-13T05:41:38.963303,Device-002,28.07,0.93,17.58
2026-03-13T05:41:38.963303,Device-004,51.94,1.32,45.21
2026-03-13T05:41:38.963303,Device-002,45.89,1.96,24.78
2026-03-13T05:41:38.963303,Device-005,32.67,0.12,16.31
2026-03-13T05:41:38.963303,Device-003,41.02,1.06,40.94
2026-03-13T05:41:38.963303,Device-004,40.05,0.6,45.52
2026-03-13T05:41:38.963303,Device-002,39.89,1.93,10.71
2026-03-13T05:41:38.963303,Device-001,52.5,0.92,35.69
2026-03-13T05:41:38.963303,Device-001,53.28,0.15,45.14
2026-03-13T05:41:38.963303,Device-005,45.57,1.72,31.74
2026-03-13T05:41:38.963303,Device-002,34.34,1.79,33.53
2026-03-13T05:41:38.963303,Device-003,50.94,0.7,36.62
2026-03-13T05:41:38.963303,Device-004,52.48,1.09,17.25
2026-03-13T05:41:38.963303,Device-004,41.13,1.16,14.34
2026-03-13T05:41:38.963303,Device-002,46.57,1.8,38.52
2026-03-13T05:41:38.963303,Device-005,40.35,0.39,34.92
2026-03-13T05:41:38.963303,Device-004,34.33,1.55,32.19
2026-03-13T05:41:38.963303,Device-003,36.17,1.79,47.91
2026-03-13T05:41:38.963303,Device-002,28.55,0.21,36.77
2026-03-13T05:41:38.963303,Device-003,46.63,1.04,37.77
2026-03-13T05:41:38.963303,Device-005,40.93,0.43,17.0
2026-03-13T05:41:38.963303,Device-001,56.13,1.56,26.36
2026-03-13T05:41:38.963303,Device-005,37.67,0.34,32.76
2026-03-13T05:41:38.963303,Device-005,24.91,1.78,49.27
2026-03-13T05:41:38.963303,Device-005,35.56,1.64,24.76
2026-03-13T05:41:38.963303,Device-001,30.98,1.75,49.22
2026-03-13T05:41:38.963303,Device-001,23.46,1.17,19.33
2026-03-13T05:41:38.963303,Device-004,43.03,0.7,14.04
2026-03-13T05:41:38.963303,Device-002,25.46,0.97,21.79
2026-03-13T05:41:38.963303,Device-001,52.24,1.22,13.8
2026-03-13T05:41:38.963303,Device-003,43.21,0.89,44.57
2026-03-13T05:41:38.963303,Device-005,48.39,1.3,10.45
2026-03-13T05:41:38.963303,Device-002,33.43,1.11,29.4
2026-03-13T05:41:38.963303,Device-004,54.08,0.75,36.58
2026-03-13T05:41:38.963303,Device-001,42.55,0.33,43.63
2026-03-13T05:41:38.963303,Device-003,45.47,1.18,31.09
2026-03-13T05:41:38.963303,Device-005,46.35,0.42,33.38
2026-03-13T05:41:38.963303,Device-004,26.04,1.94,16.63
2026-03-13T05:41:38.963303,Device-002,26.81,1.76,25.05
2026-03-13T05:41:38.963303,Device-003,55.5,0.88,42.71
2026-03-13T05:41:38.963303,Device-001,56.08,1.21,16.63
2026-03-13T05:41:38.963303,Device-003,56.68,1.71,19.81
2026-03-13T05:41:38.963303,Device-005,36.12,0.17,34.91
2026-03-13T05:41:38.963303,Device-002,47.93,1.83,39.07
2026-03-13T05:41:38.963303,Device-005,28.85,0.37,19.41
2026-03-13T05:41:38.963303,Device-005,44.99,1.55,47.82
2026-03-13T05:41:38.963303,Device-003,20.14,0.74,44.5
2026-03-13T05:41:38.963303,Device-002,55.77,1.27,42.56
2026-03-13T05:41:38.963303,Device-001,43.52,1.78,37.2
2026-03-13T05:41:38.963303,Device-005,35.23,1.65,45.46
2026-03-13T05:41:38.963303,Device-004,29.66,0.87,12.19
2026-03-13T05:41:38.963303,Device-002,31.77,0.94,24.18
2026-03-13T05:41:38.964301,Device-004,36.5,1.38,24.14
2026-03-13T05:41:38.964301,Device-001,36.57,0.96,42.67
2026-03-13T05:41:38.964301,Device-003,40.94,0.37,42.16
2026-03-13T05:41:38.964301,Device-001,24.6,0.37,28.97
2026-03-13T05:41:38.964301,Device-002,36.58,0.16,21.21
2026-03-13T05:41:38.964301,Device-005,39.61,1.35,12.48
2026-03-13T05:41:38.964301,Device-002,50.82,1.87,27.11
2026-03-13T05:41:38.964301,Device-005,29.74,1.25,17.26
2026-03-13T05:41:38.964301,Device-002,24.26,0.79,37.05
2026-03-13T05:41:38.964301,Device-004,22.76,1.7,15.8
2026-03-13T05:41:38.964301,Device-002,23.56,1.42,25.94
2026-03-13T05:41:38.964301,Device-005,31.46,0.5,13.95
2026-03-13T05:41:38.964301,Device-005,59.79,0.54,22.44
2026-03-13T05:41:38.964301,Device-003,26.93,0.46,24.87
2026-03-13T05:41:38.964301,Device-005,23.77,1.72,43.2
2026-03-13T05:41:38.964301,Device-001,35.69,1.41,22.28
2026-03-13T05:41:38.964301,Device-005,58.6,1.5,46.73
2026-03-13T05:41:38.964301,Device-004,48.4,0.51,26.77
2026-03-13T05:41:38.964301,Device-002,44.15,1.26,18.55
2026-03-13T05:41:38.964301,Device-005,32.43,1.26,29.64
2026-03-13T05:41:38.964301,Device-002,33.22,0.67,43.85
2026-03-13T05:41:38.964301,Device-005,38.26,0.67,34.35
2026-03-13T05:41:38.964301,Device-002,50.15,0.7,19.45
2026-03-13T05:41:38.964301,Device-004,38.11,0.63,22.84
2026-03-13T05:41:38.964301,Device-001,30.34,1.17,10.82
2026-03-13T05:41:38.964301,Device-001,39.61,0.49,19.85
2026-03-13T05:41:38.964301,Device-005,59.65,0.57,31.35
2026-03-13T05:41:38.964301,Device-005,31.73,0.71,34.92
2026-03-13T05:41:38.964301,Device-001,41.73,0.66,12.04
2026-03-13T05:41:38.964301,Device-005,35.29,0.94,32.04
2026-03-13T05:41:38.964301,Device-004,30.85,1.76,34.92
2026-03-13T05:41:38.964301,Device-003,27.3,0.56,22.88
2026-03-13T05:41:38.964301,Device-004,26.56,1.88,14.87
2026-03-13T05:41:38.964301,Device-001,39.26,1.01,46.78
2026-03-13T05:41:38.964301,Device-001,42.28,1.14,39.82
2026-03-13T05:41:38.964301,Device-001,32.57,2.0,23.61
2026-03-13T05:41:38.964301,Device-005,55.24,1.84,29.0
2026-03-13T05:41:38.964301,Device-003,39.57,1.77,45.32
2026-03-13T05:41:38.964301,Device-002,58.34,0.76,48.53
2026-03-13T05:41:38.964301,Device-004,58.06,1.56,17.85
2026-03-13T05:41:38.964301,Device-001,42.71,0.92,14.89
2026-03-13T05:41:38.964301,Device-004,37.13,0.33,29.26
2026-03-13T05:41:38.964301,Device-001,47.06,1.95,37.85
2026-03-13T05:41:38.964301,Device-005,38.13,0.82,11.99
2026-03-13T05:41:38.965309,Device-005,46.56,1.0,34.47
2026-03-13T05:41:38.965309,Device-003,21.4,1.6,26.32
2026-03-13T05:41:38.965309,Device-005,42.97,1.71,16.78
2026-03-13T05:41:38.965309,Device-005,55.11,0.79,21.59
2026-03-13T05:41:38.965309,Device-005,56.82,0.32,36.91
2026-03-13T05:41:38.965309,Device-003,46.67,1.71,12.26
2026-03-13T05:41:38.965309,Device-001,54.77,0.58,16.44
2026-03-13T05:41:38.965309,Device-005,25.6,1.52,30.61
2026-03-13T05:41:38.965309,Device-003,50.55,1.91,19.73
2026-03-13T05:41:38.965309,Device-003,35.54,0.59,39.44
2026-03-13T05:41:38.965309,Device-001,30.36,1.76,45.24
2026-03-13T05:41:38.965309,Device-002,46.0,1.04,32.58
2026-03-13T05:41:38.965309,Device-004,23.85,0.74,35.7
2026-03-13T05:41:38.965309,Device-003,35.87,1.43,23.44
2026-03-13T05:41:38.965309,Device-005,48.33,0.21,26.07
2026-03-13T05:41:38.965309,Device-004,26.97,1.44,25.89
2026-03-13T05:41:38.965309,Device-004,46.43,1.11,13.79
2026-03-13T05:41:38.965309,Device-001,57.64,0.63,45.16
2026-03-13T05:41:38.965309,Device-002,56.1,0.61,14.8
2026-03-13T05:41:38.965309,Device-001,30.79,0.26,27.77
2026-03-13T05:41:38.965309,Device-003,43.15,0.91,40.77
2026-03-13T05:41:38.965309,Device-005,44.36,1.96,14.31
2026-03-13T05:41:38.965309,Device-005,22.89,0.94,46.93
2026-03-13T05:41:38.965309,Device-005,40.79,1.61,32.32
2026-03-13T05:41:38.965309,Device-002,35.7,1.61,15.62
2026-03-13T05:41:38.965309,Device-003,46.05,1.54,43.71
2026-03-13T05:41:38.965309,Device-002,28.88,0.36,42.54
2026-03-13T05:41:38.965309,Device-002,38.64,1.88,48.75
2026-03-13T05:41:38.965309,Device-001,35.31,1.96,30.08
2026-03-13T05:41:38.965309,Device-004,36.44,0.72,25.86
2026-03-13T05:41:38.965309,Device-003,41.72,0.55,35.08
2026-03-13T05:41:38.965309,Device-005,31.33,0.39,36.54
2026-03-13T05:41:38.965309,Device-005,21.22,1.19,10.85
2026-03-13T05:41:38.965309,Device-002,48.09,1.16,48.72
2026-03-13T05:41:38.965309,Device-005,22.01,1.93,48.52
2026-03-13T05:41:38.965309,Device-002,43.95,0.42,42.63
2026-03-13T05:41:38.966300,Device-003,23.83,0.58,45.71
2026-03-13T05:41:38.966300,Device-005,22.47,1.12,41.84
2026-03-13T05:41:38.966300,Device-005,40.13,1.66,10.43
2026-03-13T05:41:38.966300,Device-005,53.45,1.34,37.56
2026-03-13T05:41:38.966300,Device-002,45.29,0.37,29.53
2026-03-13T05:41:38.966300,Device-001,51.86,0.9,48.7
2026-03-13T05:41:38.966300,Device-001,33.51,1.11,16.48
2026-03-13T05:41:38.966300,Device-001,37.22,0.55,46.38
2026-03-13T05:41:38.966300,Device-005,54.74,1.94,21.36
2026-03-13T05:41:38.966300,Device-004,23.22,1.35,11.04
2026-03-13T05:41:38.966300,Device-002,47.54,0.44,47.0
2026-03-13T05:41:38.966300,Device-001,56.84,0.93,33.22
2026-03-13T05:41:38.966300,Device-005,29.81,0.73,21.71
2026-03-13T05:41:38.966300,Device-001,27.26,1.29,43.8
2026-03-13T05:41:38.966300,Device-004,52.65,0.33,20.88
2026-03-13T05:41:38.966300,Device-004,42.05,0.83,49.78
2026-03-13T05:41:38.966300,Device-001,42.4,1.44,21.46
2026-03-13T05:41:38.966300,Device-002,42.56,1.28,38.9
2026-03-13T05:41:38.966300,Device-002,44.05,1.68,30.72
2026-03-13T05:41:38.966300,Device-005,37.02,0.4,14.87
2026-03-13T05:41:38.966300,Device-003,31.97,1.59,14.21
2026-03-13T05:41:38.966300,Device-005,27.01,1.26,48.99
2026-03-13T05:41:38.966300,Device-001,32.63,0.2,24.85
2026-03-13T05:41:38.966300,Device-004,29.24,0.29,32.41
2026-03-13T05:41:38.966300,Device-001,33.34,0.39,47.43
2026-03-13T05:41:38.966300,Device-004,34.07,1.98,25.76
2026-03-13T05:41:38.966300,Device-002,30.4,0.35,12.11
2026-03-13T05:41:38.966300,Device-004,36.83,0.19,48.27
2026-03-13T05:41:38.966300,Device-002,25.03,1.29,11.57
2026-03-13T05:41:38.966300,Device-002,25.01,0.11,42.91
2026-03-13T05:41:38.966300,Device-005,53.27,1.25,38.62
2026-03-13T05:41:38.966300,Device-001,24.22,0.85,47.05
2026-03-13T05:41:38.966300,Device-005,47.45,0.59,48.5
2026-03-13T05:41:38.966300,Device-002,39.21,1.32,30.4
2026-03-13T05:41:38.966300,Device-005,30.26,0.36,19.64
2026-03-13T05:41:38.966300,Device-002,33.94,0.79,49.83
2026-03-13T05:41:38.966300,Device-002,31.63,0.84,36.01
2026-03-13T05:41:38.966300,Device-002,23.57,1.01,39.14
2026-03-13T05:41:38.966300,Device-003,59.17,0.5,29.89
2026-03-13T05:41:38.966300,Device-005,35.5,0.83,11.84
2026-03-13T05:41:38.966300,Device-002,38.33,1.78,42.3
2026-03-13T05:41:38.966300,Device-004,30.43,0.34,12.86
2026-03-13T05:41:38.966300,Device-004,50.98,1.28,13.53
2026-03-13T05:41:38.966300,Device-001,58.84,0.46,24.74
2026-03-13T05:41:38.966300,Device-003,39.79,1.49,39.64
2026-03-13T05:41:38.966300,Device-001,40.04,1.02,29.91
2026-03-13T05:41:38.966300,Device-004,53.62,1.45,14.91
2026-03-13T05:41:38.966300,Device-001,21.16,1.7,31.4
2026-03-13T05:41:38.966300,Device-002,43.21,0.92,18.12
2026-03-13T05:41:38.966300,Device-004,25.64,0.28,18.54
2026-03-13T05:41:38.966300,Device-001,44.65,0.56,17.73
2026-03-13T05:41:38.966300,Device-005,53.27,1.14,17.76
2026-03-13T05:41:38.966300,Device-003,45.05,1.31,29.93
2026-03-13T05:41:38.966300,Device-004,34.33,1.92,45.87
2026-03-13T05:41:38.966300,Device-001,38.34,1.05,49.88
2026-03-13T05:41:38.966300,Device-003,51.49,1.37,45.74
2026-03-13T05:41:38.966300,Device-005,25.38,1.01,46.35
2026-03-13T05:41:38.966300,Device-002,49.78,1.39,32.12
2026-03-13T05:41:38.966300,Device-005,26.29,0.22,45.1
2026-03-13T05:41:38.966300,Device-003,24.84,1.8,25.41
2026-03-13T05:41:38.966300,Device-004,26.78,1.41,35.5
2026-03-13T05:41:38.966300,Device-003,29.78,0.39,33.29
2026-03-13T05:41:38.966300,Device-001,27.23,0.34,40.86
2026-03-13T05:41:38.966300,Device-005,29.23,1.87,31.34
2026-03-13T05:41:38.966300,Device-004,39.66,1.9,13.03
2026-03-13T05:41:38.966300,Device-001,51.16,0.5,41.73
2026-03-13T05:41:38.966300,Device-004,25.08,0.75,26.54
2026-03-13T05:41:38.967302,Device-005,48.3,0.12,17.93
2026-03-13T05:41:38.967302,Device-002,28.14,1.33,33.13
2026-03-13T05:41:38.967302,Device-005,59.16,1.28,13.29
2026-03-13T05:41:38.967302,Device-002,59.05,1.36,19.84
2026-03-13T05:41:38.967302,Device-005,33.56,1.66,45.34
2026-03-13T05:41:38.967302,Device-001,29.55,0.96,35.67
2026-03-13T05:41:38.967302,Device-002,48.79,0.62,35.07
2026-03-13T05:41:38.967302,Device-001,51.64,0.86,14.04
2026-03-13T05:41:38.967302,Device-002,59.09,0.58,10.5
2026-03-13T05:41:38.967302,Device-002,32.26,0.81,19.35
2026-03-13T05:41:38.967302,Device-001,58.95,1.84,29.38
2026-03-13T05:41:38.967302,Device-003,28.59,1.74,37.9
2026-03-13T05:41:38.967302,Device-004,49.01,1.0,12.54
2026-03-13T05:41:38.967302,Device-003,27.85,1.58,10.64
2026-03-13T05:41:38.967302,Device-004,37.17,0.9,10.55
2026-03-13T05:41:38.967302,Device-003,33.63,1.8,20.83
2026-03-13T05:41:38.967302,Device-005,41.64,0.2,19.14
2026-03-13T05:41:38.967302,Device-001,38.71,1.63,25.28
2026-03-13T05:41:38.967302,Device-004,36.61,1.42,45.43
2026-03-13T05:41:38.967302,Device-003,54.14,0.1,49.24
2026-03-13T05:41:38.967302,Device-004,50.52,0.13,19.46
2026-03-13T05:41:38.967302,Device-004,40.86,1.14,12.25
2026-03-13T05:41:38.967302,Device-002,47.63,0.63,34.55
2026-03-13T05:41:38.967302,Device-005,48.18,1.14,47.54
2026-03-13T05:41:38.967302,Device-002,54.5,0.92,15.06
2026-03-13T05:41:38.967302,Device-001,54.82,0.31,13.8
2026-03-13T05:41:38.967302,Device-004,20.07,1.66,15.29
2026-03-13T05:41:38.967302,Device-003,53.03,1.62,21.2
2026-03-13T05:41:38.967302,Device-001,41.47,0.73,44.23
2026-03-13T05:41:38.967302,Device-002,56.04,1.28,23.63
2026-03-13T05:41:38.967302,Device-001,41.27,1.69,14.97
2026-03-13T05:41:38.967302,Device-003,44.13,0.82,37.13
2026-03-13T05:41:38.967302,Device-005,32.55,0.52,32.58
2026-03-13T05:41:38.967302,Device-004,56.34,1.62,30.91
2026-03-13T05:41:38.967302,Device-002,55.46,1.97,48.5
2026-03-13T05:41:38.967302,Device-005,53.07,1.64,46.85
2026-03-13T05:41:38.967302,Device-004,48.2,1.86,19.47
2026-03-13T05:41:38.968306,Device-004,27.56,0.27,49.24
2026-03-13T05:41:38.968306,Device-003,55.45,0.93,44.41
2026-03-13T05:41:38.968306,Device-003,29.38,0.53,20.2
2026-03-13T05:41:38.968306,Device-004,20.98,1.67,27.95
2026-03-13T05:41:38.968306,Device-003,24.53,0.35,23.01
2026-03-13T05:41:38.968306,Device-003,31.26,0.37,38.61
2026-03-13T05:41:38.968306,Device-002,25.39,1.01,10.89
2026-03-13T05:41:38.968306,Device-002,26.75,1.95,23.5
2026-03-13T05:41:38.968306,Device-003,38.51,1.65,38.35
2026-03-13T05:41:38.968306,Device-005,57.09,1.66,26.72
2026-03-13T05:41:38.968306,Device-002,26.71,0.16,49.9
2026-03-13T05:41:38.968306,Device-001,41.1,1.4,13.61
2026-03-13T05:41:38.968306,Device-004,39.91,0.61,48.71
2026-03-13T05:41:38.968306,Device-002,28.5,1.86,23.73
2026-03-13T05:41:38.968306,Device-005,38.02,1.51,29.38
2026-03-13T05:41:38.968306,Device-005,20.37,0.59,18.75
2026-03-13T05:41:38.968306,Device-005,55.75,1.3,20.95
2026-03-13T05:41:38.968306,Device-003,48.02,1.65,24.36
2026-03-13T05:41:38.968306,Device-001,34.91,0.65,15.7
2026-03-13T05:41:38.968306,Device-003,35.72,1.62,25.23
2026-03-13T05:41:38.968306,Device-004,52.11,1.5,19.79
2026-03-13T05:41:38.968306,Device-001,24.72,0.94,14.5
2026-03-13T05:41:38.968306,Device-001,49.31,0.66,41.64
2026-03-13T05:41:38.968306,Device-002,34.03,0.25,39.4
2026-03-13T05:41:38.968306,Device-004,21.07,0.56,40.74
2026-03-13T05:41:38.968306,Device-003,36.08,1.71,10.78
2026-03-13T05:41:38.968306,Device-005,55.24,1.18,14.21
2026-03-13T05:41:38.968306,Device-003,28.91,1.29,28.25
2026-03-13T05:41:38.968306,Device-004,54.02,0.54,48.14
2026-03-13T05:41:38.968306,Device-001,30.95,0.92,17.96
2026-03-13T05:41:38.968306,Device-001,43.03,0.58,47.46
2026-03-13T05:41:38.968306,Device-004,54.88,1.24,29.19
2026-03-13T05:41:38.968306,Device-005,54.44,1.57,41.56
2026-03-13T05:41:38.968306,Device-002,33.52,0.6,10.63
2026-03-13T05:41:38.968306,Device-005,53.9,1.6,29.34
2026-03-13T05:41:38.968306,Device-002,20.18,1.48,23.03
2026-03-13T05:41:38.968306,Device-001,30.68,1.65,28.66
2026-03-13T05:41:38.968306,Device-003,40.22,1.99,28.4
2026-03-13T05:41:38.968306,Device-004,29.37,2.0,48.69
2026-03-13T05:41:38.968306,Device-004,32.62,0.64,27.77
2026-03-13T05:41:38.968306,Device-004,49.26,1.83,31.03
2026-03-13T05:41:38.968306,Device-003,38.49,0.45,30.61
2026-03-13T05:41:38.968306,Device-005,37.63,0.42,19.3
2026-03-13T05:41:38.968306,Device-004,52.46,1.46,20.19
2026-03-13T05:41:38.968306,Device-004,22.75,0.99,28.5
2026-03-13T05:41:38.968306,Device-001,52.79,0.15,13.96
2026-03-13T05:41:38.968306,Device-003,46.32,1.88,14.92
2026-03-13T05:41:38.968306,Device-004,42.99,1.82,42.59
2026-03-13T05:41:38.968306,Device-005,27.8,0.77,34.79
2026-03-13T05:41:38.968306,Device-005,32.03,1.77,35.43
2026-03-13T05:41:38.968306,Device-003,21.39,1.91,24.97
2026-03-13T05:41:38.968306,Device-004,29.1,0.23,38.99
2026-03-13T05:41:38.968306,Device-003,50.75,0.32,13.35
2026-03-13T05:41:38.968306,Device-005,53.38,0.35,48.42
2026-03-13T05:41:38.968306,Device-005,20.64,0.57,48.66
2026-03-13T05:41:38.968306,Device-003,31.6,1.32,45.94
2026-03-13T05:41:38.968306,Device-005,25.9,0.86,31.1
2026-03-13T05:41:38.968306,Device-003,51.38,0.14,11.59
2026-03-13T05:41:38.968306,Device-002,37.8,0.47,38.4
2026-03-13T05:41:38.968306,Device-003,53.34,0.48,14.63
2026-03-13T05:41:38.968306,Device-001,59.03,1.15,44.09
2026-03-13T05:41:38.968306,Device-005,46.75,1.45,19.58
2026-03-13T05:41:38.968306,Device-005,49.87,0.91,29.34
2026-03-13T05:41:38.968306,Device-001,20.62,0.83,33.25
2026-03-13T05:41:38.968306,Device-002,32.24,0.71,23.79
2026-03-13T05:41:38.968306,Device-005,33.24,0.88,13.17
2026-03-13T05:41:38.968306,Device-004,46.28,0.7,27.14
2026-03-13T05:41:38.968306,Device-005,41.99,0.7,29.68
2026-03-13T05:41:38.968306,Device-004,26.76,1.41,29.62
2026-03-13T05:41:38.968306,Device-001,58.51,1.49,22.03
2026-03-13T05:41:38.968306,Device-004,44.06,1.15,39.79
2026-03-13T05:41:38.968306,Device-005,43.36,1.08,38.3
2026-03-13T05:41:38.969376,Device-001,54.34,1.84,35.93
2026-03-13T05:41:38.969376,Device-004,29.51,0.7,27.42
2026-03-13T05:41:38.969376,Device-004,47.56,0.72,47.65
2026-03-13T05:41:38.969376,Device-003,23.56,0.44,46.04
2026-03-13T05:41:38.969376,Device-001,36.04,0.2,30.38
2026-03-13T05:41:38.969376,Device-003,37.15,1.89,42.28
2026-03-13T05:41:38.969376,Device-001,54.72,1.65,35.59
2026-03-13T05:41:38.969376,Device-002,38.56,0.18,47.2
2026-03-13T05:41:38.969376,Device-005,41.94,0.79,32.43
2026-03-13T05:41:38.969376,Device-004,53.91,1.67,32.83
2026-03-13T05:41:38.969376,Device-005,48.58,1.14,26.4
2026-03-13T05:41:38.969376,Device-001,41.13,1.65,30.66
2026-03-13T05:41:38.969376,Device-005,21.04,1.0,20.91
2026-03-13T05:41:38.969376,Device-005,43.71,1.76,24.74
2026-03-13T05:41:38.969376,Device-003,57.3,1.37,23.26
2026-03-13T05:41:38.969376,Device-003,46.67,0.79,13.57
2026-03-13T05:41:38.969376,Device-001,32.01,0.76,15.81
2026-03-13T05:41:38.969376,Device-003,44.82,0.74,32.35
2026-03-13T05:41:38.969376,Device-003,53.44,1.59,23.72
2026-03-13T05:41:38.969376,Device-002,29.45,1.81,33.49
2026-03-13T05:41:38.969376,Device-003,34.42,1.01,37.56
2026-03-13T05:41:38.969376,Device-005,56.68,0.39,17.52
2026-03-13T05:41:38.969376,Device-005,29.88,0.44,34.93
2026-03-13T05:41:38.969376,Device-001,46.08,0.99,45.53
2026-03-13T05:41:38.969376,Device-005,34.05,1.01,28.53
2026-03-13T05:41:38.969376,Device-001,25.76,1.28,17.69
2026-03-13T05:41:38.969376,Device-003,35.42,1.34,30.63
2026-03-13T05:41:38.969376,Device-005,49.95,1.3,45.35
2026-03-13T05:41:38.969376,Device-005,48.53,1.19,21.69
2026-03-13T05:41:38.969376,Device-005,55.08,1.44,22.26
2026-03-13T05:41:38.969376,Device-002,54.9,0.96,13.27
2026-03-13T05:41:38.969376,Device-003,41.5,0.41,47.47
2026-03-13T05:41:38.969376,Device-002,48.23,1.13,45.11
2026-03-13T05:41:38.969376,Device-001,28.38,1.08,40.09
2026-03-13T05:41:38.969376,Device-003,26.55,0.12,31.56
2026-03-13T05:41:38.969376,Device-001,35.32,0.47,11.92
2026-03-13T05:41:38.969376,Device-005,36.33,0.55,17.95
2026-03-13T05:41:38.969376,Device-004,55.38,0.32,11.41
2026-03-13T05:41:38.969376,Device-004,52.51,1.38,44.12
2026-03-13T05:41:38.969376,Device-001,26.33,0.89,38.86
2026-03-13T05:41:38.970299,Device-002,59.07,1.08,27.83
2026-03-13T05:41:38.970299,Device-001,41.76,1.4,40.93
2026-03-13T05:41:38.970299,Device-003,51.99,0.81,47.74
2026-03-13T05:41:38.970299,Device-001,22.55,0.31,32.47
2026-03-13T05:41:38.970299,Device-002,40.07,1.16,46.72
2026-03-13T05:41:38.970299,Device-005,50.45,1.26,10.58
2026-03-13T05:41:38.970299,Device-002,33.93,0.33,46.99
2026-03-13T05:41:38.970299,Device-004,30.95,0.85,14.26
2026-03-13T05:41:38.970299,Device-002,22.4,0.45,42.46
2026-03-13T05:41:38.970299,Device-001,43.74,0.54,16.29
2026-03-13T05:41:38.970299,Device-002,27.72,0.94,14.32
2026-03-13T05:41:38.970299,Device-004,31.73,0.95,37.31
2026-03-13T05:41:38.970299,Device-003,24.24,0.71,43.61
2026-03-13T05:41:38.970299,Device-001,38.42,0.52,49.89
2026-03-13T05:41:38.970299,Device-001,49.54,1.06,20.96
2026-03-13T05:41:38.970299,Device-004,35.07,1.58,32.47
2026-03-13T05:41:38.970299,Device-003,44.71,1.4,10.32
2026-03-13T05:41:38.970299,Device-001,47.99,1.69,42.3
2026-03-13T05:41:38.970299,Device-005,30.1,0.13,48.56
2026-03-13T05:41:38.970299,Device-001,59.74,1.92,11.73
2026-03-13T05:41:38.970299,Device-003,39.5,1.38,46.33
2026-03-13T05:41:38.970299,Device-005,55.2,0.53,16.76
2026-03-13T05:41:38.970299,Device-001,29.36,0.68,17.24
2026-03-13T05:41:38.970299,Device-001,27.62,1.59,40.32
2026-03-13T05:41:38.970299,Device-004,46.88,1.72,19.61
2026-03-13T05:41:38.970299,Device-002,22.37,1.59,16.5
2026-03-13T05:41:38.970299,Device-005,33.26,0.3,38.14
2026-03-13T05:41:38.970299,Device-003,52.79,0.96,19.7
2026-03-13T05:41:38.970299,Device-001,45.56,1.15,46.43
2026-03-13T05:41:38.970299,Device-002,37.76,0.74,49.89
2026-03-13T05:41:38.970299,Device-003,31.81,1.14,19.24
2026-03-13T05:41:38.970299,Device-001,24.37,1.64,17.19
2026-03-13T05:41:38.970299,Device-005,29.13,1.6,27.38
2026-03-13T05:41:38.970299,Device-005,20.92,0.31,35.43
2026-03-13T05:41:38.970299,Device-001,32.4,0.37,28.16
2026-03-13T05:41:38.970299,Device-002,20.88,0.59,38.16
2026-03-13T05:41:38.970299,Device-002,30.62,0.16,15.51
2026-03-13T05:41:38.970299,Device-004,44.48,0.21,27.16
2026-03-13T05:41:38.970299,Device-003,49.81,1.81,47.24
2026-03-13T05:41:38.970299,Device-005,31.05,1.63,42.65
2026-03-13T05:41:38.970299,Device-002,40.5,0.99,20.08
2026-03-13T05:41:38.970299,Device-004,52.52,1.41,37.95
2026-03-13T05:41:38.970299,Device-003,32.07,0.63,43.71
2026-03-13T05:41:38.970299,Device-002,38.89,0.2,49.63
2026-03-13T05:41:38.970299,Device-003,40.27,0.92,44.62
2026-03-13T05:41:38.970299,Device-001,32.3,0.65,38.91
2026-03-13T05:41:38.970299,Device-002,39.8,0.25,19.74
2026-03-13T05:41:38.970299,Device-003,30.09,0.47,13.79
2026-03-13T05:41:38.970299,Device-002,33.19,1.33,47.23
2026-03-13T05:41:38.970299,Device-004,31.52,1.92,11.66
2026-03-13T05:41:38.970299,Device-003,56.3,1.8,38.23
2026-03-13T05:41:38.970299,Device-005,20.91,1.78,33.17
2026-03-13T05:41:38.970299,Device-002,33.54,1.9,34.8
2026-03-13T05:41:38.970299,Device-001,54.61,1.95,11.13
2026-03-13T05:41:38.970299,Device-005,48.99,1.8,20.44
2026-03-13T05:41:38.970299,Device-005,56.89,1.23,36.28
2026-03-13T05:41:38.970299,Device-003,50.7,0.54,11.64
2026-03-13T05:41:38.970299,Device-002,41.23,1.81,29.25
2026-03-13T05:41:38.970299,Device-002,47.36,0.87,20.97
2026-03-13T05:41:38.970299,Device-002,34.98,1.46,25.52
2026-03-13T05:41:38.970299,Device-003,52.98,0.18,29.8
2026-03-13T05:41:38.970299,Device-005,22.81,1.23,30.55
2026-03-13T05:41:38.970299,Device-004,33.86,1.82,28.79
2026-03-13T05:41:38.970299,Device-002,56.15,1.47,23.69
2026-03-13T05:41:38.970299,Device-002,22.61,0.25,38.36
2026-03-13T05:41:38.970299,Device-002,36.96,1.23,10.28
2026-03-13T05:41:38.970299,Device-002,24.1,0.53,20.2
2026-03-13T05:41:38.970299,Device-002,54.08,1.41,47.92
2026-03-13T05:41:38.970299,Device-003,43.17,1.89,20.5
2026-03-13T05:41:38.970299,Device-002,21.04,1.32,21.27
2026-03-13T05:41:38.970299,Device-003,25.15,0.97,30.56
